full_path,relative_path,class
/Users/polina/Documents/Programm-lab/dataset/cats/0617.jpg,cats/0617.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0171.jpg,cats/0171.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0165.jpg,cats/0165.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0603.jpg,cats/0603.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0159.jpg,cats/0159.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0818.jpg,cats/0818.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0830.jpg,cats/0830.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0824.jpg,cats/0824.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0825.jpg,cats/0825.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0831.jpg,cats/0831.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0819.jpg,cats/0819.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0158.jpg,cats/0158.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0164.jpg,cats/0164.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0602.jpg,cats/0602.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0616.jpg,cats/0616.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0170.jpg,cats/0170.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0399.jpg,cats/0399.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0428.jpg,cats/0428.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0400.jpg,cats/0400.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0366.jpg,cats/0366.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0372.jpg,cats/0372.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0414.jpg,cats/0414.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0548.jpg,cats/0548.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0574.jpg,cats/0574.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0212.jpg,cats/0212.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0206.jpg,cats/0206.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0560.jpg,cats/0560.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0789.jpg,cats/0789.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0951.jpg,cats/0951.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0945.jpg,cats/0945.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0979.jpg,cats/0979.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0992.jpg,cats/0992.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0986.jpg,cats/0986.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0038.jpg,cats/0038.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0010.jpg,cats/0010.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0776.jpg,cats/0776.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0762.jpg,cats/0762.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0004.jpg,cats/0004.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0982.jpg,cats/0982.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0996.jpg,cats/0996.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0028.jpg,cats/0028.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0000.jpg,cats/0000.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0766.jpg,cats/0766.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0772.jpg,cats/0772.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0014.jpg,cats/0014.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0941.jpg,cats/0941.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0799.jpg,cats/0799.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0955.jpg,cats/0955.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0969.jpg,cats/0969.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0558.jpg,cats/0558.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0564.jpg,cats/0564.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0202.jpg,cats/0202.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0216.jpg,cats/0216.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0570.jpg,cats/0570.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0438.jpg,cats/0438.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0410.jpg,cats/0410.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0376.jpg,cats/0376.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0362.jpg,cats/0362.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0404.jpg,cats/0404.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0389.jpg,cats/0389.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0148.jpg,cats/0148.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0174.jpg,cats/0174.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0612.jpg,cats/0612.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0606.jpg,cats/0606.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0160.jpg,cats/0160.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0835.jpg,cats/0835.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0821.jpg,cats/0821.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0809.jpg,cats/0809.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0808.jpg,cats/0808.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0820.jpg,cats/0820.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0834.jpg,cats/0834.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0607.jpg,cats/0607.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0161.jpg,cats/0161.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0175.jpg,cats/0175.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0613.jpg,cats/0613.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0149.jpg,cats/0149.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0388.jpg,cats/0388.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0363.jpg,cats/0363.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0405.jpg,cats/0405.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0411.jpg,cats/0411.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0377.jpg,cats/0377.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0439.jpg,cats/0439.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0217.jpg,cats/0217.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0571.jpg,cats/0571.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0565.jpg,cats/0565.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0203.jpg,cats/0203.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0559.jpg,cats/0559.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0968.jpg,cats/0968.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0954.jpg,cats/0954.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0798.jpg,cats/0798.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0940.jpg,cats/0940.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0773.jpg,cats/0773.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0015.jpg,cats/0015.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0001.jpg,cats/0001.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0767.jpg,cats/0767.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0997.jpg,cats/0997.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0029.jpg,cats/0029.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0983.jpg,cats/0983.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0995.jpg,cats/0995.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0759.jpg,cats/0759.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0981.jpg,cats/0981.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0017.jpg,cats/0017.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0771.jpg,cats/0771.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0765.jpg,cats/0765.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0003.jpg,cats/0003.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0956.jpg,cats/0956.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0942.jpg,cats/0942.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0229.jpg,cats/0229.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0573.jpg,cats/0573.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0215.jpg,cats/0215.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0201.jpg,cats/0201.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0567.jpg,cats/0567.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0598.jpg,cats/0598.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0349.jpg,cats/0349.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0407.jpg,cats/0407.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0361.jpg,cats/0361.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0375.jpg,cats/0375.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0413.jpg,cats/0413.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0639.jpg,cats/0639.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0163.jpg,cats/0163.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0605.jpg,cats/0605.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0611.jpg,cats/0611.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0177.jpg,cats/0177.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0822.jpg,cats/0822.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0836.jpg,cats/0836.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0188.jpg,cats/0188.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0837.jpg,cats/0837.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0189.jpg,cats/0189.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0823.jpg,cats/0823.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0610.jpg,cats/0610.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0176.jpg,cats/0176.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0162.jpg,cats/0162.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0604.jpg,cats/0604.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0638.jpg,cats/0638.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0374.jpg,cats/0374.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0412.jpg,cats/0412.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0406.jpg,cats/0406.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0360.jpg,cats/0360.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0348.jpg,cats/0348.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0599.jpg,cats/0599.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0200.jpg,cats/0200.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0566.jpg,cats/0566.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0572.jpg,cats/0572.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0214.jpg,cats/0214.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0228.jpg,cats/0228.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0943.jpg,cats/0943.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0957.jpg,cats/0957.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0764.jpg,cats/0764.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0002.jpg,cats/0002.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0016.jpg,cats/0016.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0770.jpg,cats/0770.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0980.jpg,cats/0980.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0758.jpg,cats/0758.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0994.jpg,cats/0994.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0755.jpg,cats/0755.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0033.jpg,cats/0033.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0027.jpg,cats/0027.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0741.jpg,cats/0741.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0999.jpg,cats/0999.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0769.jpg,cats/0769.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0796.jpg,cats/0796.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0782.jpg,cats/0782.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0972.jpg,cats/0972.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0966.jpg,cats/0966.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0231.jpg,cats/0231.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0557.jpg,cats/0557.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0543.jpg,cats/0543.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0225.jpg,cats/0225.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0219.jpg,cats/0219.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0594.jpg,cats/0594.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0580.jpg,cats/0580.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0345.jpg,cats/0345.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0423.jpg,cats/0423.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0437.jpg,cats/0437.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0351.jpg,cats/0351.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0379.jpg,cats/0379.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0386.jpg,cats/0386.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0392.jpg,cats/0392.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0621.jpg,cats/0621.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0147.jpg,cats/0147.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0153.jpg,cats/0153.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0635.jpg,cats/0635.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0609.jpg,cats/0609.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0184.jpg,cats/0184.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0190.jpg,cats/0190.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0806.jpg,cats/0806.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0812.jpg,cats/0812.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0813.jpg,cats/0813.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0807.jpg,cats/0807.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0191.jpg,cats/0191.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0185.jpg,cats/0185.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0608.jpg,cats/0608.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0152.jpg,cats/0152.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0634.jpg,cats/0634.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0620.jpg,cats/0620.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0146.jpg,cats/0146.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0393.jpg,cats/0393.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0387.jpg,cats/0387.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0378.jpg,cats/0378.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0436.jpg,cats/0436.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0350.jpg,cats/0350.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0344.jpg,cats/0344.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0422.jpg,cats/0422.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0581.jpg,cats/0581.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0595.jpg,cats/0595.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0218.jpg,cats/0218.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0542.jpg,cats/0542.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0224.jpg,cats/0224.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0230.jpg,cats/0230.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0556.jpg,cats/0556.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0967.jpg,cats/0967.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0973.jpg,cats/0973.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0783.jpg,cats/0783.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0797.jpg,cats/0797.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0768.jpg,cats/0768.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0026.jpg,cats/0026.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0998.jpg,cats/0998.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0740.jpg,cats/0740.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0754.jpg,cats/0754.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0032.jpg,cats/0032.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0742.jpg,cats/0742.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0024.jpg,cats/0024.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0030.jpg,cats/0030.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0756.jpg,cats/0756.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0018.jpg,cats/0018.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0959.jpg,cats/0959.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0781.jpg,cats/0781.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0795.jpg,cats/0795.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0965.jpg,cats/0965.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0971.jpg,cats/0971.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0226.jpg,cats/0226.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0540.jpg,cats/0540.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0554.jpg,cats/0554.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0232.jpg,cats/0232.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0568.jpg,cats/0568.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0583.jpg,cats/0583.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0597.jpg,cats/0597.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0352.jpg,cats/0352.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0434.jpg,cats/0434.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0420.jpg,cats/0420.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0346.jpg,cats/0346.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0408.jpg,cats/0408.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0391.jpg,cats/0391.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0385.jpg,cats/0385.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0636.jpg,cats/0636.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0150.jpg,cats/0150.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0144.jpg,cats/0144.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0622.jpg,cats/0622.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0178.jpg,cats/0178.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0193.jpg,cats/0193.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0187.jpg,cats/0187.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0839.jpg,cats/0839.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0811.jpg,cats/0811.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0805.jpg,cats/0805.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0804.jpg,cats/0804.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0810.jpg,cats/0810.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0186.jpg,cats/0186.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0838.jpg,cats/0838.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0192.jpg,cats/0192.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0179.jpg,cats/0179.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0145.jpg,cats/0145.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0623.jpg,cats/0623.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0637.jpg,cats/0637.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0151.jpg,cats/0151.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0384.jpg,cats/0384.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0390.jpg,cats/0390.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0409.jpg,cats/0409.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0421.jpg,cats/0421.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0347.jpg,cats/0347.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0353.jpg,cats/0353.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0435.jpg,cats/0435.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0596.jpg,cats/0596.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0582.jpg,cats/0582.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0569.jpg,cats/0569.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0555.jpg,cats/0555.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0233.jpg,cats/0233.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0227.jpg,cats/0227.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0541.jpg,cats/0541.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0970.jpg,cats/0970.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0964.jpg,cats/0964.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0794.jpg,cats/0794.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0780.jpg,cats/0780.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0958.jpg,cats/0958.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0019.jpg,cats/0019.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0031.jpg,cats/0031.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0757.jpg,cats/0757.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0743.jpg,cats/0743.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0025.jpg,cats/0025.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0009.jpg,cats/0009.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0021.jpg,cats/0021.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0747.jpg,cats/0747.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0753.jpg,cats/0753.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0035.jpg,cats/0035.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0960.jpg,cats/0960.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0974.jpg,cats/0974.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0784.jpg,cats/0784.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0948.jpg,cats/0948.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0790.jpg,cats/0790.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0579.jpg,cats/0579.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0545.jpg,cats/0545.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0223.jpg,cats/0223.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0237.jpg,cats/0237.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0551.jpg,cats/0551.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0586.jpg,cats/0586.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0592.jpg,cats/0592.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0419.jpg,cats/0419.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0431.jpg,cats/0431.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0357.jpg,cats/0357.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0343.jpg,cats/0343.jpg,cats
/Users/polina/Documents/Programm-lab/dataset/cats/0425.jpg,cats/0425.jpg,cats
