abs_path,rel_path,class
/Users/polina/Documents/Programm-lab/dataset2/cats_0281.jpg,cats_0281.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0518.jpg,cats_0518.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0530.jpg,cats_0530.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0256.jpg,cats_0256.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0242.jpg,cats_0242.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0524.jpg,cats_0524.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0915.jpg,cats_0915.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0901.jpg,cats_0901.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0097.jpg,cats_0097.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0929.jpg,cats_0929.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0083.jpg,cats_0083.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0068.jpg,cats_0068.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0054.jpg,cats_0054.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0732.jpg,cats_0732.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0726.jpg,cats_0726.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0040.jpg,cats_0040.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0861.jpg,cats_0861.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0875.jpg,cats_0875.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0685.jpg,cats_0685.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0849.jpg,cats_0849.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0691.jpg,cats_0691.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0108.jpg,cats_0108.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0120.jpg,cats_0120.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0646.jpg,cats_0646.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0652.jpg,cats_0652.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0134.jpg,cats_0134.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0487.jpg,cats_0487.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0493.jpg,cats_0493.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0478.jpg,cats_0478.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0444.jpg,cats_0444.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0322.jpg,cats_0322.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0336.jpg,cats_0336.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0450.jpg,cats_0450.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0320.jpg,cats_0320.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0446.jpg,cats_0446.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0452.jpg,cats_0452.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0334.jpg,cats_0334.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0308.jpg,cats_0308.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0485.jpg,cats_0485.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0491.jpg,cats_0491.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0644.jpg,cats_0644.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0122.jpg,cats_0122.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0136.jpg,cats_0136.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0888.jpg,cats_0888.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0650.jpg,cats_0650.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0678.jpg,cats_0678.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0687.jpg,cats_0687.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0693.jpg,cats_0693.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0863.jpg,cats_0863.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0877.jpg,cats_0877.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0730.jpg,cats_0730.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0056.jpg,cats_0056.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0042.jpg,cats_0042.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0724.jpg,cats_0724.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0718.jpg,cats_0718.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0095.jpg,cats_0095.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0081.jpg,cats_0081.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0917.jpg,cats_0917.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0903.jpg,cats_0903.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0254.jpg,cats_0254.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0532.jpg,cats_0532.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0526.jpg,cats_0526.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0240.jpg,cats_0240.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0268.jpg,cats_0268.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0297.jpg,cats_0297.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0283.jpg,cats_0283.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0282.jpg,cats_0282.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0296.jpg,cats_0296.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0269.jpg,cats_0269.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0527.jpg,cats_0527.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0241.jpg,cats_0241.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0255.jpg,cats_0255.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0533.jpg,cats_0533.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0902.jpg,cats_0902.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0916.jpg,cats_0916.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0080.jpg,cats_0080.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0094.jpg,cats_0094.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0719.jpg,cats_0719.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0043.jpg,cats_0043.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0725.jpg,cats_0725.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0731.jpg,cats_0731.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0057.jpg,cats_0057.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0876.jpg,cats_0876.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0862.jpg,cats_0862.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0692.jpg,cats_0692.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0686.jpg,cats_0686.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0679.jpg,cats_0679.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0137.jpg,cats_0137.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0651.jpg,cats_0651.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0889.jpg,cats_0889.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0645.jpg,cats_0645.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0123.jpg,cats_0123.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0490.jpg,cats_0490.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0484.jpg,cats_0484.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0309.jpg,cats_0309.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0453.jpg,cats_0453.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0335.jpg,cats_0335.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0321.jpg,cats_0321.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0447.jpg,cats_0447.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0319.jpg,cats_0319.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0443.jpg,cats_0443.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0325.jpg,cats_0325.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0331.jpg,cats_0331.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0457.jpg,cats_0457.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0480.jpg,cats_0480.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0494.jpg,cats_0494.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0669.jpg,cats_0669.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0127.jpg,cats_0127.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0899.jpg,cats_0899.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0641.jpg,cats_0641.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0655.jpg,cats_0655.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0133.jpg,cats_0133.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0866.jpg,cats_0866.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0872.jpg,cats_0872.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0682.jpg,cats_0682.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0696.jpg,cats_0696.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0709.jpg,cats_0709.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0053.jpg,cats_0053.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0735.jpg,cats_0735.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0721.jpg,cats_0721.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0047.jpg,cats_0047.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0912.jpg,cats_0912.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0906.jpg,cats_0906.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0090.jpg,cats_0090.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0084.jpg,cats_0084.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0279.jpg,cats_0279.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0537.jpg,cats_0537.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0251.jpg,cats_0251.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0245.jpg,cats_0245.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0523.jpg,cats_0523.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0292.jpg,cats_0292.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0286.jpg,cats_0286.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0287.jpg,cats_0287.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0293.jpg,cats_0293.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0244.jpg,cats_0244.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0522.jpg,cats_0522.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0536.jpg,cats_0536.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0250.jpg,cats_0250.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0278.jpg,cats_0278.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0085.jpg,cats_0085.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0091.jpg,cats_0091.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0907.jpg,cats_0907.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0913.jpg,cats_0913.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0720.jpg,cats_0720.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0046.jpg,cats_0046.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0052.jpg,cats_0052.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0734.jpg,cats_0734.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0708.jpg,cats_0708.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0697.jpg,cats_0697.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0683.jpg,cats_0683.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0873.jpg,cats_0873.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0867.jpg,cats_0867.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0654.jpg,cats_0654.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0132.jpg,cats_0132.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0126.jpg,cats_0126.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0640.jpg,cats_0640.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0898.jpg,cats_0898.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0668.jpg,cats_0668.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0495.jpg,cats_0495.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0481.jpg,cats_0481.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0330.jpg,cats_0330.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0456.jpg,cats_0456.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0442.jpg,cats_0442.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0324.jpg,cats_0324.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0318.jpg,cats_0318.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0468.jpg,cats_0468.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0454.jpg,cats_0454.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0332.jpg,cats_0332.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0326.jpg,cats_0326.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0440.jpg,cats_0440.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0497.jpg,cats_0497.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0483.jpg,cats_0483.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0118.jpg,cats_0118.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0130.jpg,cats_0130.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0656.jpg,cats_0656.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0642.jpg,cats_0642.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0124.jpg,cats_0124.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0871.jpg,cats_0871.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0865.jpg,cats_0865.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0695.jpg,cats_0695.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0681.jpg,cats_0681.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0859.jpg,cats_0859.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0078.jpg,cats_0078.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0044.jpg,cats_0044.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0722.jpg,cats_0722.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0736.jpg,cats_0736.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0050.jpg,cats_0050.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0905.jpg,cats_0905.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0911.jpg,cats_0911.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0087.jpg,cats_0087.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0939.jpg,cats_0939.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0093.jpg,cats_0093.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0508.jpg,cats_0508.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0520.jpg,cats_0520.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0246.jpg,cats_0246.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0252.jpg,cats_0252.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0534.jpg,cats_0534.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0285.jpg,cats_0285.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0291.jpg,cats_0291.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0290.jpg,cats_0290.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0284.jpg,cats_0284.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0253.jpg,cats_0253.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0535.jpg,cats_0535.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0521.jpg,cats_0521.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0247.jpg,cats_0247.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0509.jpg,cats_0509.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0092.jpg,cats_0092.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0086.jpg,cats_0086.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0938.jpg,cats_0938.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0910.jpg,cats_0910.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0904.jpg,cats_0904.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0737.jpg,cats_0737.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0051.jpg,cats_0051.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0045.jpg,cats_0045.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0723.jpg,cats_0723.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0079.jpg,cats_0079.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0858.jpg,cats_0858.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0680.jpg,cats_0680.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0694.jpg,cats_0694.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0864.jpg,cats_0864.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0870.jpg,cats_0870.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0643.jpg,cats_0643.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0125.jpg,cats_0125.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0131.jpg,cats_0131.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0657.jpg,cats_0657.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0119.jpg,cats_0119.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0482.jpg,cats_0482.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0496.jpg,cats_0496.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0327.jpg,cats_0327.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0441.jpg,cats_0441.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0455.jpg,cats_0455.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0333.jpg,cats_0333.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0469.jpg,cats_0469.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0316.jpg,cats_0316.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0470.jpg,cats_0470.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0464.jpg,cats_0464.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0302.jpg,cats_0302.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0458.jpg,cats_0458.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0672.jpg,cats_0672.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0114.jpg,cats_0114.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0100.jpg,cats_0100.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0666.jpg,cats_0666.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0896.jpg,cats_0896.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0128.jpg,cats_0128.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0882.jpg,cats_0882.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0869.jpg,cats_0869.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0855.jpg,cats_0855.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0699.jpg,cats_0699.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0841.jpg,cats_0841.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0706.jpg,cats_0706.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0060.jpg,cats_0060.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0074.jpg,cats_0074.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0712.jpg,cats_0712.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0048.jpg,cats_0048.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0909.jpg,cats_0909.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0921.jpg,cats_0921.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0935.jpg,cats_0935.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0262.jpg,cats_0262.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0504.jpg,cats_0504.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0510.jpg,cats_0510.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0276.jpg,cats_0276.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0538.jpg,cats_0538.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0289.jpg,cats_0289.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0288.jpg,cats_0288.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0539.jpg,cats_0539.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0511.jpg,cats_0511.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0277.jpg,cats_0277.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0263.jpg,cats_0263.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0505.jpg,cats_0505.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0934.jpg,cats_0934.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0920.jpg,cats_0920.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0908.jpg,cats_0908.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0049.jpg,cats_0049.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0075.jpg,cats_0075.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0713.jpg,cats_0713.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0707.jpg,cats_0707.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0061.jpg,cats_0061.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0840.jpg,cats_0840.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0698.jpg,cats_0698.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0854.jpg,cats_0854.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0868.jpg,cats_0868.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0883.jpg,cats_0883.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0897.jpg,cats_0897.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0129.jpg,cats_0129.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0101.jpg,cats_0101.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0667.jpg,cats_0667.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0673.jpg,cats_0673.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0115.jpg,cats_0115.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0459.jpg,cats_0459.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0465.jpg,cats_0465.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0303.jpg,cats_0303.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0317.jpg,cats_0317.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0471.jpg,cats_0471.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0301.jpg,cats_0301.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0467.jpg,cats_0467.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0473.jpg,cats_0473.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0315.jpg,cats_0315.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0329.jpg,cats_0329.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0498.jpg,cats_0498.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0665.jpg,cats_0665.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0103.jpg,cats_0103.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0117.jpg,cats_0117.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0671.jpg,cats_0671.jpg,cats
/Users/polina/Documents/Programm-lab/dataset2/cats_0881.jpg,cats_0881.jpg,cats
